ID,Name,Age,Salary,Department,Years_of_Experience,Performance_Score
640,Person_640,64,67451,IT,35,1.74
641,Person_641,66,133567,Sales,12,1.48
642,Person_642,47,128496,Sales,18,2.58
643,Person_643,63,106296,Finance,12,3.33
644,Person_644,79,23622,IT,1,1.97
645,Person_645,69,138928,Marketing,31,1.14
646,Person_646,22,67149,Marketing,33,3.04
647,Person_647,29,104430,IT,34,2.22
648,Person_648,33,44435,Marketing,21,1.97
649,Person_649,43,82260,Sales,3,4.18
650,Person_650,43,54161,Marketing,11,4.72
651,Person_651,65,109394,Finance,8,3.22
652,Person_652,38,27569,HR,27,1.53
653,Person_653,56,92173,IT,26,1.19
654,Person_654,53,37939,HR,3,3.25
655,Person_655,50,121718,IT,14,1.77
656,Person_656,79,91812,IT,4,1.67
657,Person_657,47,44063,IT,2,3.0
658,Person_658,54,88925,Sales,15,3.7
659,Person_659,40,136582,Sales,16,2.29
660,Person_660,75,98091,IT,19,3.2
661,Person_661,27,92272,Finance,16,2.81
662,Person_662,71,141501,Marketing,10,2.86
663,Person_663,22,31218,Finance,17,3.25
664,Person_664,53,124671,Sales,6,1.15
665,Person_665,51,127407,IT,12,2.64
666,Person_666,69,48673,Sales,39,4.73
667,Person_667,48,20971,Marketing,1,2.59
668,Person_668,27,51356,HR,1,1.6
669,Person_669,75,92944,HR,31,1.78
670,Person_670,36,142996,Finance,26,2.8
671,Person_671,75,83362,IT,20,4.36
672,Person_672,49,23847,Sales,37,2.86
673,Person_673,18,35908,Finance,29,4.46
674,Person_674,73,135124,Finance,10,2.01
675,Person_675,22,83798,Finance,18,1.04
676,Person_676,62,137975,Marketing,9,4.66
677,Person_677,21,136272,Finance,11,3.18
678,Person_678,33,125460,IT,3,1.0
679,Person_679,41,57080,Marketing,15,1.86
680,Person_680,33,98394,HR,4,3.14
681,Person_681,72,119899,HR,4,3.26
682,Person_682,19,116600,HR,31,4.48
683,Person_683,66,63085,IT,2,2.8
684,Person_684,45,72342,IT,27,2.54
685,Person_685,49,109517,Marketing,12,2.01
686,Person_686,44,146819,HR,31,3.1
687,Person_687,37,136030,Marketing,9,1.6
688,Person_688,41,29854,HR,13,4.61
689,Person_689,29,97006,HR,7,1.99
690,Person_690,67,146623,HR,16,2.16
691,Person_691,52,90977,HR,0,2.86
692,Person_692,77,129140,Marketing,34,1.38
693,Person_693,50,145955,IT,0,4.46
694,Person_694,50,110780,HR,3,4.36
695,Person_695,78,125648,Finance,35,4.43
696,Person_696,68,109436,Sales,39,3.59
697,Person_697,60,42294,IT,28,1.98
698,Person_698,54,117154,IT,18,3.69
699,Person_699,29,30549,Marketing,10,2.24
700,Person_700,20,58651,Sales,19,3.2
701,Person_701,18,62900,Marketing,27,3.64
702,Person_702,50,39535,IT,33,4.11
703,Person_703,57,138827,HR,28,4.91
704,Person_704,27,92595,HR,11,1.55
705,Person_705,60,84994,Marketing,15,2.42
706,Person_706,61,148952,IT,28,4.93
707,Person_707,46,143332,IT,14,4.18
708,Person_708,30,29199,IT,10,1.34
709,Person_709,29,98553,Finance,10,4.57
710,Person_710,48,144102,HR,22,1.38
711,Person_711,63,148691,Marketing,30,1.48
712,Person_712,19,80623,Marketing,34,2.76
713,Person_713,78,93616,HR,36,2.03
714,Person_714,68,143073,Marketing,28,3.48
715,Person_715,67,21035,Marketing,16,3.41
716,Person_716,52,76249,Marketing,39,4.65
717,Person_717,40,133356,Marketing,33,3.84
718,Person_718,34,142244,Marketing,25,1.31
719,Person_719,43,44399,IT,33,2.76
720,Person_720,25,70301,Finance,10,3.4
721,Person_721,46,100219,Sales,25,1.08
722,Person_722,43,60007,IT,26,3.13
723,Person_723,27,94167,IT,0,4.71
724,Person_724,43,143611,IT,33,3.98
725,Person_725,79,106317,IT,31,2.22
726,Person_726,51,138343,Marketing,6,3.74
727,Person_727,68,116604,Sales,0,3.02
728,Person_728,58,106136,Sales,35,4.24
729,Person_729,24,119089,Marketing,10,2.74
730,Person_730,21,99859,Marketing,0,2.25
731,Person_731,75,140107,Sales,9,4.6
732,Person_732,70,38986,IT,34,3.91
733,Person_733,67,65263,Marketing,35,1.48
734,Person_734,62,26617,IT,12,4.85
735,Person_735,28,106229,IT,6,1.67
736,Person_736,46,21358,Marketing,14,4.69
737,Person_737,73,128620,Marketing,31,1.22
738,Person_738,53,127669,Sales,11,2.37
739,Person_739,42,116507,Marketing,24,3.95
740,Person_740,38,63579,HR,12,4.1
741,Person_741,78,20212,IT,2,1.51
742,Person_742,74,93278,IT,8,2.34
743,Person_743,53,106513,Finance,28,2.82
744,Person_744,27,50487,IT,15,1.71
745,Person_745,54,82144,HR,36,3.23
746,Person_746,26,126524,IT,4,3.19
747,Person_747,41,55712,IT,9,2.46
748,Person_748,52,48539,Finance,4,4.98
749,Person_749,66,60448,IT,12,3.62
750,Person_750,52,91752,HR,35,1.95
751,Person_751,65,143668,Marketing,25,4.83
752,Person_752,53,136941,Marketing,33,2.74
753,Person_753,35,89275,IT,39,3.07
754,Person_754,66,117937,Marketing,31,3.18
755,Person_755,56,99866,Sales,13,2.09
756,Person_756,49,85376,Sales,25,1.15
757,Person_757,41,42579,HR,25,2.57
758,Person_758,40,45578,IT,2,3.77
759,Person_759,79,149345,Marketing,37,2.91
760,Person_760,49,145554,Marketing,5,2.36
761,Person_761,54,29441,HR,3,3.24
762,Person_762,29,128119,Sales,36,3.36
763,Person_763,66,100957,IT,35,4.54
764,Person_764,72,42546,Sales,14,2.13
765,Person_765,30,34081,HR,3,1.73
766,Person_766,40,27877,IT,19,3.3
767,Person_767,42,48982,HR,0,4.15
768,Person_768,52,145518,HR,2,3.28
769,Person_769,58,146392,Marketing,4,1.7
770,Person_770,47,43050,Sales,7,4.78
771,Person_771,34,110105,HR,14,2.06
772,Person_772,66,71855,HR,30,3.55
773,Person_773,79,126227,IT,11,3.29
774,Person_774,37,85620,IT,7,2.67
775,Person_775,65,149981,Sales,25,4.0
776,Person_776,42,140346,Sales,25,3.52
777,Person_777,39,109877,Sales,3,2.72
778,Person_778,30,149026,Marketing,1,3.48
779,Person_779,76,24866,Marketing,7,2.24
780,Person_780,36,131858,HR,5,4.68
781,Person_781,66,98228,IT,29,1.12
782,Person_782,53,23114,Marketing,18,2.48
783,Person_783,29,77029,Finance,5,1.72
784,Person_784,78,23672,Sales,24,1.69
785,Person_785,58,147208,IT,10,2.48
786,Person_786,36,49179,HR,21,4.87
787,Person_787,29,25924,IT,9,2.18
788,Person_788,26,119677,IT,24,3.85
789,Person_789,24,62423,HR,27,1.14
790,Person_790,45,46150,Marketing,19,2.21
791,Person_791,31,90547,Finance,29,1.82
792,Person_792,48,124256,Marketing,28,3.5
793,Person_793,69,76482,Sales,18,2.75
794,Person_794,36,49994,Finance,24,1.38
795,Person_795,75,113145,Finance,21,4.68
796,Person_796,64,32308,Marketing,18,2.06
797,Person_797,33,49705,Marketing,4,3.65
798,Person_798,70,144972,Sales,14,3.7
799,Person_799,22,104572,Sales,31,4.78
800,Person_800,52,84514,IT,3,1.43
801,Person_801,29,71242,HR,6,3.86
802,Person_802,42,47827,Marketing,37,2.98
803,Person_803,69,20296,HR,23,3.01
804,Person_804,76,149400,Marketing,29,1.16
805,Person_805,38,21130,Finance,35,4.42
806,Person_806,53,137672,Sales,28,1.42
807,Person_807,70,28908,Finance,20,4.73
808,Person_808,40,109517,Marketing,4,2.54
809,Person_809,33,138671,Sales,26,3.22
810,Person_810,74,32923,IT,7,1.03
811,Person_811,56,31376,Sales,10,4.15
812,Person_812,62,108440,Sales,26,3.29
813,Person_813,70,48718,Marketing,8,4.65
814,Person_814,59,101563,HR,8,2.22
815,Person_815,75,29499,Sales,16,4.63
816,Person_816,56,57194,Marketing,24,2.07
817,Person_817,31,73483,Sales,12,3.52
818,Person_818,48,29053,Marketing,35,2.32
819,Person_819,75,109738,Finance,18,1.93
820,Person_820,22,67388,Marketing,31,2.4
821,Person_821,52,67857,Finance,16,3.21
822,Person_822,40,134103,Finance,13,3.48
823,Person_823,46,133912,HR,37,1.73
824,Person_824,60,106731,Finance,3,2.72
825,Person_825,28,84199,Marketing,21,2.71
826,Person_826,35,139864,HR,0,4.66
827,Person_827,64,71636,HR,4,3.55
828,Person_828,29,127593,HR,4,3.17
829,Person_829,26,140827,Finance,37,4.41
830,Person_830,27,42646,Marketing,1,1.77
831,Person_831,75,135258,Sales,9,1.8
832,Person_832,61,37698,Sales,24,2.11
833,Person_833,34,127443,HR,39,1.93
834,Person_834,78,60739,IT,33,4.15
835,Person_835,55,107372,Sales,30,4.62
836,Person_836,24,130649,Marketing,26,3.8
837,Person_837,63,57363,HR,33,2.09
838,Person_838,30,61690,IT,3,3.17
839,Person_839,57,118023,Marketing,18,2.84
840,Person_840,59,148257,IT,18,2.22
841,Person_841,26,96571,Sales,15,4.94
842,Person_842,67,106497,IT,16,2.16
843,Person_843,44,91124,Finance,6,3.45
844,Person_844,75,135013,Finance,21,2.78
845,Person_845,19,109150,HR,7,1.46
846,Person_846,22,109267,Finance,2,4.09
847,Person_847,46,75099,IT,32,3.98
848,Person_848,54,81670,Finance,39,2.38
849,Person_849,55,97657,HR,22,2.38
850,Person_850,36,105155,Sales,15,2.09
851,Person_851,25,29575,HR,10,4.23
852,Person_852,65,97009,HR,25,2.49
853,Person_853,62,84957,IT,33,2.71
854,Person_854,18,40457,IT,12,4.35
855,Person_855,39,101779,Marketing,1,3.16
856,Person_856,69,28746,Finance,4,3.38
857,Person_857,34,47046,Sales,28,4.91
858,Person_858,24,129700,Marketing,3,1.46
859,Person_859,42,35065,IT,14,2.02
860,Person_860,62,110314,Sales,33,2.36
861,Person_861,21,41169,IT,12,2.69
862,Person_862,53,74031,Finance,15,2.15
863,Person_863,23,117746,HR,11,3.1
864,Person_864,77,21587,Sales,33,1.65
865,Person_865,48,118756,Sales,3,4.84
866,Person_866,36,99430,Marketing,8,1.59
867,Person_867,78,121378,Sales,29,2.76
868,Person_868,61,21112,Sales,15,2.93
869,Person_869,71,101801,IT,35,3.49
870,Person_870,56,53842,Finance,36,4.65
871,Person_871,44,121828,Marketing,1,4.15
872,Person_872,27,41151,IT,32,2.13
873,Person_873,43,84508,Marketing,2,4.48
874,Person_874,36,28671,Marketing,15,4.26
875,Person_875,56,80548,Finance,10,4.93
876,Person_876,79,121622,Finance,12,1.26
877,Person_877,20,88469,HR,18,4.07
878,Person_878,62,44234,IT,17,3.88
879,Person_879,30,56562,Finance,35,3.53
880,Person_880,67,38827,Marketing,30,4.31
881,Person_881,45,106174,Marketing,25,4.41
882,Person_882,79,104432,Marketing,26,1.11
883,Person_883,75,29365,IT,14,4.88
884,Person_884,37,108634,Sales,7,4.36
885,Person_885,45,129557,HR,19,4.36
886,Person_886,25,68435,Marketing,20,1.69
887,Person_887,78,73806,HR,15,2.74
888,Person_888,58,66577,Sales,20,1.47
889,Person_889,56,103816,HR,6,1.09
890,Person_890,18,43509,IT,35,1.11
891,Person_891,20,101200,IT,19,1.3
892,Person_892,30,115543,Marketing,30,4.85
893,Person_893,45,99833,HR,30,1.66
894,Person_894,79,92222,Finance,12,2.65
895,Person_895,74,120598,Sales,5,4.76
896,Person_896,77,112858,IT,30,4.23
897,Person_897,66,27402,IT,11,3.0
898,Person_898,42,50533,Sales,37,4.09
899,Person_899,73,21355,Finance,30,2.54
900,Person_900,50,86730,Finance,29,2.73
901,Person_901,55,54266,Marketing,36,2.68
902,Person_902,70,84080,Sales,30,2.13
903,Person_903,23,121193,Finance,26,2.04
904,Person_904,75,148364,Finance,35,4.1
905,Person_905,61,78372,IT,14,3.96
906,Person_906,62,20515,HR,10,3.28
907,Person_907,49,73734,Sales,21,4.46
908,Person_908,62,59566,Sales,13,2.65
909,Person_909,78,78241,IT,39,3.31
910,Person_910,64,107472,Marketing,17,1.76
911,Person_911,38,85526,IT,7,4.04
912,Person_912,33,147287,Marketing,29,1.44
913,Person_913,71,87207,HR,34,2.12
914,Person_914,38,52527,IT,23,4.37
915,Person_915,28,34271,Sales,28,2.45
916,Person_916,77,51998,Finance,15,2.32
917,Person_917,54,39155,HR,20,2.39
918,Person_918,53,58167,IT,30,4.98
919,Person_919,52,41242,Sales,15,2.66
920,Person_920,36,88578,Sales,6,1.72
921,Person_921,37,35670,Sales,3,4.78
922,Person_922,74,20693,Finance,22,4.61
923,Person_923,35,59120,Sales,29,1.91
924,Person_924,64,131940,Finance,28,2.99
925,Person_925,58,67053,IT,21,1.3
926,Person_926,66,26861,Marketing,36,3.11
927,Person_927,31,131341,HR,35,4.6
928,Person_928,32,27658,HR,12,2.88
929,Person_929,48,44379,IT,29,3.59
930,Person_930,18,143038,IT,36,4.94
931,Person_931,70,97331,Sales,2,4.21
932,Person_932,71,100332,Sales,2,1.48
933,Person_933,71,43551,IT,20,4.61
934,Person_934,20,91733,HR,32,4.17
935,Person_935,33,122792,IT,32,4.56
936,Person_936,40,126739,Sales,7,1.09
937,Person_937,74,122049,IT,13,3.58
938,Person_938,28,58603,Sales,1,1.6
939,Person_939,29,139527,HR,34,1.25
940,Person_940,27,74607,Marketing,22,1.05
941,Person_941,49,82656,HR,8,2.57
942,Person_942,33,92847,Finance,10,3.92
943,Person_943,25,108901,Sales,6,3.98
944,Person_944,55,115443,IT,28,1.18
945,Person_945,29,121253,IT,14,3.54
946,Person_946,41,28482,Sales,35,2.74
947,Person_947,45,91272,Finance,26,2.74
948,Person_948,70,82962,Sales,30,2.06
949,Person_949,25,61090,IT,31,1.28
950,Person_950,75,107316,Marketing,11,1.36
951,Person_951,45,103334,Finance,9,4.38
952,Person_952,53,80749,IT,31,2.4
953,Person_953,43,142781,HR,26,1.87
954,Person_954,25,32565,Finance,23,1.39
955,Person_955,75,46765,Sales,37,3.08
956,Person_956,77,58838,HR,33,3.47
957,Person_957,67,89464,Marketing,16,4.23
958,Person_958,45,75362,Marketing,23,2.81
959,Person_959,45,132004,Sales,4,4.57
960,Person_960,54,113892,Sales,15,2.2
961,Person_961,58,100754,HR,27,1.74
962,Person_962,53,133722,IT,15,1.76
963,Person_963,44,58633,Finance,28,4.11
964,Person_964,71,28584,Finance,5,3.86
965,Person_965,34,112668,HR,17,3.22
966,Person_966,26,83663,Sales,18,4.02
967,Person_967,50,138760,Sales,34,4.11
968,Person_968,70,129669,IT,4,3.16
969,Person_969,37,136772,Marketing,20,4.02
970,Person_970,30,35683,Marketing,16,2.48
971,Person_971,45,100787,HR,10,4.05
972,Person_972,65,110708,HR,38,3.84
973,Person_973,46,63441,Marketing,27,4.64
974,Person_974,30,30735,IT,8,1.78
975,Person_975,63,128055,IT,4,4.18
976,Person_976,52,74139,HR,17,2.68
977,Person_977,78,52454,Finance,23,3.66
978,Person_978,23,64013,Finance,13,1.4
979,Person_979,35,121501,Marketing,5,3.59
980,Person_980,68,52758,Sales,7,4.15
981,Person_981,22,96080,Sales,13,2.42
982,Person_982,64,81695,Finance,37,3.56
983,Person_983,42,95143,IT,27,2.04
984,Person_984,19,147562,Marketing,17,1.77
985,Person_985,27,44048,HR,23,4.24
986,Person_986,73,63629,Sales,29,2.91
987,Person_987,47,76776,Finance,1,3.35
988,Person_988,67,37413,Sales,37,1.34
989,Person_989,76,33863,IT,16,3.13
990,Person_990,62,86384,IT,24,2.87
991,Person_991,22,72149,Sales,13,3.46
992,Person_992,72,52460,IT,19,1.62
993,Person_993,73,123788,HR,15,4.3
994,Person_994,50,43184,HR,18,4.71
995,Person_995,71,127826,Finance,12,1.67
996,Person_996,18,135713,Marketing,7,4.23
997,Person_997,35,64189,IT,13,4.35
998,Person_998,49,100799,Marketing,10,2.53
999,Person_999,64,78161,Sales,30,3.34
1000,Person_1000,66,108291,Finance,1,1.92
1001,Person_1001,28,119526,IT,17,3.75
1002,Person_1002,38,27931,HR,0,1.71
1003,Person_1003,43,111535,Sales,28,4.24
1004,Person_1004,42,147058,HR,1,2.94
1005,Person_1005,39,129518,Sales,37,3.8
1006,Person_1006,76,39894,HR,2,1.42
1007,Person_1007,44,51160,HR,25,3.62
1008,Person_1008,66,39917,Finance,8,2.5
1009,Person_1009,30,72268,Finance,0,3.95
1010,Person_1010,50,107475,IT,32,4.39
1011,Person_1011,51,116966,HR,29,2.79
1012,Person_1012,58,130766,Marketing,39,3.24
1013,Person_1013,52,136256,Sales,27,4.4
1014,Person_1014,18,147359,IT,11,4.22
1015,Person_1015,38,81281,Finance,36,2.79
1016,Person_1016,65,135095,Sales,30,2.54
1017,Person_1017,72,34527,Sales,32,2.14
1018,Person_1018,23,53876,Finance,16,2.12
1019,Person_1019,45,55671,IT,29,2.69
1020,Person_1020,34,146564,Marketing,5,1.62
1021,Person_1021,22,145391,Marketing,36,1.53
1022,Person_1022,48,101211,Finance,19,2.67
1023,Person_1023,22,131312,Sales,23,2.47
1024,Person_1024,55,140860,Finance,7,1.02
1025,Person_1025,20,146225,Sales,15,1.27
1026,Person_1026,70,113369,HR,22,3.84
1027,Person_1027,40,86607,Sales,6,3.38
1028,Person_1028,54,81706,HR,22,3.37
1029,Person_1029,70,149410,Sales,28,3.74
1030,Person_1030,54,51401,HR,28,4.77
1031,Person_1031,27,72369,IT,11,2.93
1032,Person_1032,27,143919,Marketing,32,1.26
1033,Person_1033,36,47944,HR,20,1.75
1034,Person_1034,34,117268,Sales,34,1.09
1035,Person_1035,38,79840,HR,7,4.08
1036,Person_1036,31,146506,Sales,33,2.54
1037,Person_1037,26,113610,Marketing,38,2.73
1038,Person_1038,63,77690,IT,28,2.87
1039,Person_1039,18,124734,HR,27,4.59
1040,Person_1040,68,101388,Sales,22,4.02
1041,Person_1041,62,88891,Marketing,35,2.67
1042,Person_1042,30,43527,Finance,2,3.89
1043,Person_1043,21,138322,Finance,11,3.42
1044,Person_1044,79,107578,HR,24,4.79
1045,Person_1045,18,85032,Marketing,38,3.78
1046,Person_1046,66,53144,HR,20,4.09
1047,Person_1047,57,105371,Sales,11,1.93
1048,Person_1048,49,47045,Sales,10,3.9
1049,Person_1049,51,45507,Finance,34,3.53
1050,Person_1050,45,120155,Sales,35,1.65
1051,Person_1051,48,78107,Sales,27,4.9
1052,Person_1052,25,90376,HR,10,4.65
1053,Person_1053,56,30458,Finance,2,1.36
1054,Person_1054,43,56920,IT,20,4.4
1055,Person_1055,75,41166,Sales,8,4.56
1056,Person_1056,51,56977,Finance,5,4.08
1057,Person_1057,71,91385,IT,28,3.84
1058,Person_1058,71,80661,IT,16,2.11
1059,Person_1059,20,67578,Finance,20,4.92
1060,Person_1060,76,60003,HR,7,1.27
1061,Person_1061,67,99666,Finance,10,4.89
1062,Person_1062,29,99929,IT,20,3.21
1063,Person_1063,18,38735,IT,17,4.03
1064,Person_1064,71,39429,IT,1,2.99
1065,Person_1065,61,64346,Finance,28,1.49
1066,Person_1066,22,29291,Sales,21,4.26
1067,Person_1067,47,63310,IT,5,2.82
1068,Person_1068,47,47534,Finance,5,1.85
1069,Person_1069,76,42126,HR,2,2.75
1070,Person_1070,74,54415,Sales,31,3.75
1071,Person_1071,34,137469,Marketing,28,1.13
1072,Person_1072,65,51437,HR,12,1.03
1073,Person_1073,64,130151,Sales,14,1.93
1074,Person_1074,40,126360,HR,28,4.29
1075,Person_1075,32,78843,Marketing,12,1.46
1076,Person_1076,54,67096,IT,22,2.44
1077,Person_1077,38,133502,HR,5,3.65
1078,Person_1078,31,52769,HR,36,1.41
1079,Person_1079,19,109934,Sales,36,3.48
1080,Person_1080,28,36060,Finance,29,1.96
1081,Person_1081,68,139847,Sales,22,1.24
1082,Person_1082,56,77002,Finance,12,2.62
1083,Person_1083,55,82511,Marketing,23,3.71
1084,Person_1084,77,67815,Sales,33,4.94
1085,Person_1085,51,34276,HR,15,3.2
1086,Person_1086,55,149011,Marketing,10,4.37
1087,Person_1087,67,104024,Sales,37,2.86
1088,Person_1088,51,35871,IT,27,1.09
1089,Person_1089,35,115939,Marketing,37,1.36
1090,Person_1090,47,91691,IT,3,3.7
1091,Person_1091,32,94185,Sales,14,1.18
1092,Person_1092,44,93027,Sales,7,3.33
1093,Person_1093,68,24786,Sales,38,2.11
1094,Person_1094,51,101481,Finance,14,4.02
1095,Person_1095,69,28732,Marketing,32,3.11
1096,Person_1096,74,31355,Marketing,37,4.56
1097,Person_1097,55,38204,IT,11,3.22
1098,Person_1098,50,137074,IT,5,2.74
1099,Person_1099,41,56210,IT,21,1.5
1100,Person_1100,32,85130,Marketing,19,2.18
1101,Person_1101,77,80150,IT,27,1.8
1102,Person_1102,47,147231,HR,32,4.46
1103,Person_1103,72,81324,Sales,38,3.13
1104,Person_1104,59,85012,IT,21,1.81
1105,Person_1105,68,126424,HR,14,2.38
1106,Person_1106,34,76417,IT,8,1.2
1107,Person_1107,22,33357,Sales,34,3.29
1108,Person_1108,46,49715,HR,33,1.28
1109,Person_1109,21,69105,Sales,10,3.22
1110,Person_1110,27,111194,Finance,29,3.58
1111,Person_1111,73,83727,Sales,20,3.52
1112,Person_1112,34,102295,Marketing,10,2.23
1113,Person_1113,27,123459,Sales,13,1.08
1114,Person_1114,34,95264,Finance,13,1.09
1115,Person_1115,77,43385,IT,36,1.22
1116,Person_1116,37,44962,Marketing,17,1.87
1117,Person_1117,41,78155,Finance,27,2.52
1118,Person_1118,22,69334,Sales,30,4.75
1119,Person_1119,51,145243,Finance,39,3.9
1120,Person_1120,23,82850,IT,11,3.83
1121,Person_1121,70,83572,Marketing,34,4.57
1122,Person_1122,19,78814,HR,36,4.21
1123,Person_1123,30,126065,Finance,8,4.15
1124,Person_1124,79,97470,Finance,12,1.61
1125,Person_1125,60,79127,Sales,36,3.59
1126,Person_1126,60,39683,Marketing,21,2.4
1127,Person_1127,65,121180,HR,33,4.68
1128,Person_1128,28,59984,Finance,28,1.03
1129,Person_1129,68,137547,HR,38,3.34
1130,Person_1130,64,25043,HR,6,4.1
1131,Person_1131,74,120126,IT,11,3.19
1132,Person_1132,40,133479,Sales,22,4.23
1133,Person_1133,72,67960,HR,38,4.79
1134,Person_1134,33,88528,Sales,14,3.82
1135,Person_1135,48,89933,IT,16,4.05
1136,Person_1136,28,49621,HR,26,2.77
1137,Person_1137,71,33011,Sales,16,3.82
1138,Person_1138,33,112810,Marketing,36,3.87
1139,Person_1139,25,75911,Sales,5,3.6
1140,Person_1140,21,86624,Marketing,15,4.43
1141,Person_1141,57,54260,IT,24,2.44
1142,Person_1142,21,134320,IT,28,2.5
1143,Person_1143,73,63379,Marketing,8,4.95
1144,Person_1144,42,133179,Finance,29,2.15
1145,Person_1145,20,132209,HR,15,1.58
1146,Person_1146,49,91132,HR,30,2.68
1147,Person_1147,20,103273,Marketing,14,4.48
1148,Person_1148,44,38440,HR,11,1.64
1149,Person_1149,46,100033,IT,5,4.35
1150,Person_1150,49,86963,Finance,24,3.39
1151,Person_1151,67,100606,Marketing,34,1.34
1152,Person_1152,78,86178,IT,10,2.62
1153,Person_1153,75,34976,IT,10,2.89
1154,Person_1154,68,41307,Marketing,19,2.95
1155,Person_1155,36,57728,Marketing,16,4.22
1156,Person_1156,38,76625,Sales,11,2.96
1157,Person_1157,22,45223,IT,0,1.25
1158,Person_1158,35,37297,HR,10,4.4
1159,Person_1159,45,23869,Finance,7,1.03
1160,Person_1160,59,124544,Sales,27,1.1
1161,Person_1161,78,116149,IT,33,4.09
1162,Person_1162,39,101744,Marketing,22,4.67
1163,Person_1163,38,133129,Finance,20,4.88
1164,Person_1164,23,131112,Finance,11,2.74
1165,Person_1165,18,71477,IT,15,2.67
1166,Person_1166,22,29097,HR,13,1.96
1167,Person_1167,58,145429,Finance,6,1.59
1168,Person_1168,29,53760,IT,28,4.63
1169,Person_1169,43,24591,Finance,10,4.02
1170,Person_1170,63,138246,HR,15,3.95
1171,Person_1171,51,63330,Sales,7,4.27
1172,Person_1172,66,94960,IT,35,2.6
1173,Person_1173,31,75304,IT,33,2.42
1174,Person_1174,43,119630,Sales,2,1.56
1175,Person_1175,62,66887,Marketing,4,3.32
1176,Person_1176,44,47939,IT,8,3.45
1177,Person_1177,26,76978,Marketing,30,2.38
1178,Person_1178,43,50049,IT,34,3.37
1179,Person_1179,74,49697,Finance,31,1.78
